"vendor_cn_date","debit_note_number","key","billed_quantity","month","vendor_name"
2024-09-10,DN201005782,"370_15301_ZLT21006",4,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005811,"370_1531_EMV221308A",2,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005767,"370_15399_I204322",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005569,"370_15465_I204122",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005767,"370_15465_I204122",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005811,"370_15763_BRITB2026D",2,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005805,"370_16102_GDPI22001",6,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005780,"370_16246_ST222411",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005803,"370_16260_BA30743",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005806,"370_16481_A3515",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005812,"370_16836_D8AIW004",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005812,"370_16913_S23014",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005811,"370_17346_ADHBL1122",2,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005569,"370_17517_9FABV004",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005766,"370_1763_SA22795",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005577,"370_17674_1220975",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005803,"370_17726_C230095",2,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005812,"370_17940_ARGL0123",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005803,"370_17940_ARGL0423",9,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005216,"370_1846_B4KY07A",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005569,"370_18550_EMV221443",13,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005806,"370_18661_H2HQV007",2,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005806,"370_18728_Q2AFV003",3,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005811,"370_1924_XJAC07",3,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005805,"370_1924_XJAC07",3,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005804,"370_19433_AFB22K56",2,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005811,"370_1998_ARZ0023",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005803,"370_2000_SCC22015",10,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005226,"370_22212_SY09923K",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005214,"370_22212_SY09923K",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005812,"370_239_CGY1129",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005812,"370_2422_23BR0025",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005811,"370_2600_SN21819",2,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005803,"370_2640_EJ2314",2,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005766,"370_2640_EJ2314",12,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005577,"370_271_12220683",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005811,"370_3123_GDCL22003",3,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005569,"370_3232_MPD231479",4,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005803,"370_3331_DB2511",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005812,"370_3461_522302D7",2,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005803,"370_3474_63220030",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005811,"370_3571_PKNBT143",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005811,"370_3573_PKNBU195",3,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005812,"370_3799_461121D7",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005812,"370_3858_AB2031",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005811,"370_3922_APB23016",20,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005805,"370_3923_APG23046",5,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005811,"370_3923_APG23046",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005811,"370_3926_EGSC23013",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005811,"370_3927_EGTC23009",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005780,"370_4034_5B2G",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005780,"370_4199_MAD22005",10,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005852,"370_4199_MAD22005",4,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005577,"370_4199_MAD22005",2,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005812,"370_471_DPD230828",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005577,"370_4777_357AA02",3,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005811,"370_4864_M22019",2,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005806,"370_5056_23S2GTB143",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005803,"370_5107_S22J079",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005803,"370_5393_D2AGV034",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005812,"370_5422_2219505E",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005812,"370_5504_106210169",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005780,"370_5577_B6IAV007",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005215,"370_5626_EGLM4001",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005806,"370_5890_56001170",7,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005812,"370_6020_772100799",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005803,"370_6107_A0KOW006",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005812,"370_6108_1AA1V171",5,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005852,"370_6155_GM2636",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005804,"370_6282_A0030005",2,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005767,"370_6427_GTD2194A",5,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005806,"370_6585_GTD1229B",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005851,"370_6585_GTD2160A",4,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005806,"370_6585_GTD2160A",2,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005852,"370_6587_GTD1494A",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005812,"370_6802_D4IBV019",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005803,"370_6846_KJ2208",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005803,"370_6867_BE2536",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005806,"370_6964_SA22871",8,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005767,"370_7160_GKD1769A",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005806,"370_7209_LXAB23039",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005569,"370_7241_GKD2090A",2,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005803,"370_7268_BE2540",2,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005851,"370_7367_GLBB22009",2,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005569,"370_7564_HAE2361A",2,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005766,"370_767_49001814",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005767,"370_7814_C5ABV003",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005812,"370_7883_Z06AM22015",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005780,"370_8223_E16ER21020",3,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005811,"370_8544_BFZ0213",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005805,"370_8611_DFD4622A",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005569,"370_8660_MGLY0065",4,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005803,"370_8987_B737",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005803,"370_9000_GTD2261A",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005766,"370_921_BA22672",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005812,"370_926_A620686",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005767,"370_9272_B3HSV013",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005806,"370_9296_E0ALW014",2,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005804,"370_9378_MR7JJ90",5,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005812,"370_9469_D11W070",2,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005803,"370_9474_H5ABV004",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005812,"370_9475_D71W004",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005767,"370_9476_F2IAV009",1,Sep-2024,K B SHAH AND CO
2024-09-10,DN201005225,"388_12090_4SN1236",2,Sep-2024,PHARMA DISTRIBUTOR
2024-09-10,DN201005221,"401_7462_89TLD008",1,Sep-2024,SHARDA MEDICAL AGENCY (E)
2024-09-10,DN201005223,"407_23511_BRVTA3002A",6,Sep-2024,SHRIJI PHARMA
2024-09-10,DN201005220,"407_8302_MET24001MR",1,Sep-2024,SHRIJI PHARMA
2024-09-11,DN201005233,"345_17687_40T232",1,Sep-2024,HARIKRUPA CHEMIST
2024-09-11,DN201005596,"357_11504_BA20877",3,Sep-2024,DHRUVI HEALTHCARE PVT LTD
2024-09-11,DN201005596,"357_13989_GM1744",3,Sep-2024,DHRUVI HEALTHCARE PVT LTD
2024-09-11,DN201005596,"357_1432_OO05",2,Sep-2024,DHRUVI HEALTHCARE PVT LTD
2024-09-11,DN201005596,"357_15604_SS1622",2,Sep-2024,DHRUVI HEALTHCARE PVT LTD
2024-09-11,DN201005596,"357_15927_AG22010",1,Sep-2024,DHRUVI HEALTHCARE PVT LTD
2024-09-11,DN201005596,"357_17998_2C45J008",2,Sep-2024,DHRUVI HEALTHCARE PVT LTD
2024-09-11,DN201005596,"357_2949_ND22023",2,Sep-2024,DHRUVI HEALTHCARE PVT LTD
2024-09-11,DN201005596,"357_3961_DD123169",4,Sep-2024,DHRUVI HEALTHCARE PVT LTD
2024-09-11,DN201005596,"357_5039_81AC03",2,Sep-2024,DHRUVI HEALTHCARE PVT LTD
2024-09-11,DN201005596,"357_5405_DZ22079",1,Sep-2024,DHRUVI HEALTHCARE PVT LTD
2024-09-11,DN201005596,"357_5997_LTRJ21007",2,Sep-2024,DHRUVI HEALTHCARE PVT LTD
2024-09-11,DN201005596,"357_7016_D221304",2,Sep-2024,DHRUVI HEALTHCARE PVT LTD
2024-09-11,DN201005596,"357_8705_TACNA2208",1,Sep-2024,DHRUVI HEALTHCARE PVT LTD
2024-09-11,DN201005596,"357_9079_11F6Y",1,Sep-2024,DHRUVI HEALTHCARE PVT LTD
2024-09-11,DN201005596,"357_9180_SEJ0063",2,Sep-2024,DHRUVI HEALTHCARE PVT LTD
2024-09-11,DN201005596,"357_9458_D2300140",4,Sep-2024,DHRUVI HEALTHCARE PVT LTD
2024-09-11,DN201005801,"370_14167_C2HSV035",1,Sep-2024,K B SHAH AND CO
2024-09-11,DN201005801,"370_1418_GKD1813A",1,Sep-2024,K B SHAH AND CO
2024-09-11,DN201005801,"370_16152_BRB10011B",2,Sep-2024,K B SHAH AND CO
2024-09-11,DN201005802,"370_16516_2T23044",2,Sep-2024,K B SHAH AND CO
2024-09-11,DN201005232,"370_17868_CRD24002",10,Sep-2024,K B SHAH AND CO
2024-09-11,DN201005238,"370_19452_1240013",9,Sep-2024,K B SHAH AND CO
2024-09-11,DN201005802,"370_2652_ST230417",1,Sep-2024,K B SHAH AND CO
2024-09-11,DN201005801,"370_3307_I104542",2,Sep-2024,K B SHAH AND CO
2024-09-11,DN201005801,"370_3400_DMBS0078",1,Sep-2024,K B SHAH AND CO
2024-09-11,DN201005801,"370_3733_TDMR1436",1,Sep-2024,K B SHAH AND CO
2024-09-11,DN201005801,"370_3775_S201583",1,Sep-2024,K B SHAH AND CO
2024-09-11,DN201005802,"370_4746_M216",3,Sep-2024,K B SHAH AND CO
2024-09-11,DN201005802,"370_5084_DPD230801",1,Sep-2024,K B SHAH AND CO
2024-09-11,DN201005801,"370_5449_GTD2115A",1,Sep-2024,K B SHAH AND CO
2024-09-11,DN201005801,"370_5846_IA22015",2,Sep-2024,K B SHAH AND CO
2024-09-11,DN201005801,"370_5887_4009489",2,Sep-2024,K B SHAH AND CO
2024-09-11,DN201005802,"370_6153_H9AGV020",1,Sep-2024,K B SHAH AND CO
2024-09-11,DN201005237,"370_6482_C24ITH4027",3,Sep-2024,K B SHAH AND CO
2024-09-11,DN201005801,"370_6515_22S2HTA908",4,Sep-2024,K B SHAH AND CO
2024-09-11,DN201005802,"370_7178_L821004",5,Sep-2024,K B SHAH AND CO
2024-09-11,DN201005801,"370_742_GAPC21006",2,Sep-2024,K B SHAH AND CO
2024-09-11,DN201005802,"370_8476_ZMT01022",2,Sep-2024,K B SHAH AND CO
2024-09-11,DN201005802,"370_8785_GM021031",1,Sep-2024,K B SHAH AND CO
2024-09-11,DN201005801,"370_8812_Z05DC22038",1,Sep-2024,K B SHAH AND CO
2024-09-11,DN201005801,"370_8889_FHY0691B",2,Sep-2024,K B SHAH AND CO
2024-09-11,DN201005802,"370_8987_B737",2,Sep-2024,K B SHAH AND CO
2024-09-11,DN201005802,"370_9121_56TNL049",3,Sep-2024,K B SHAH AND CO
2024-09-11,DN201005802,"370_9462_J4HPW014",3,Sep-2024,K B SHAH AND CO
2024-09-11,DN201005801,"370_9466_L9IAV004",3,Sep-2024,K B SHAH AND CO
2024-09-11,DN201005802,"370_9477_D15W022",5,Sep-2024,K B SHAH AND CO
2024-09-11,DN201005236,"388_12090_4SN1236",2,Sep-2024,PHARMA DISTRIBUTOR
2024-09-11,DN201005772,"399_10078_GTD2548A",5,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005781,"399_1008_SN12309",3,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005824,"399_10113_FM4518",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005794,"399_10162_2210013",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005794,"399_10174_SID2743A",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005775,"399_10434_A220332",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005775,"399_10772_GTD2022A",2,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005783,"399_10772_GTD2022A",9,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005783,"399_10772_GTD2301A",5,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005824,"399_10792_OS82015",2,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005781,"399_11065_G22RMA019",3,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005774,"399_11149_A203744",3,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005824,"399_11149_A203744",6,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005778,"399_11252_IYAD84",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005824,"399_11463_N2102952",5,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005781,"399_11645_SN20451",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005824,"399_11694_SID0742A",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005781,"399_11756_GKD2280A",2,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005781,"399_11768_OBK5J049",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005781,"399_11768_OBK5J055",2,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005824,"399_12132_18220729",2,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005824,"399_12132_18220732",9,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005827,"399_122_D1125",2,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005827,"399_12348_FHZ0796",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005772,"399_12365_DFD4738A",2,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005794,"399_12402_SID2708A",2,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005827,"399_12552_BSG22018",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005781,"399_12570_SID2692C",2,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005827,"399_12685_SPPP22034",11,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005781,"399_12753_GKB0373A",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005781,"399_1276_A9AGV001",10,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005774,"399_12965_U200612",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005827,"399_1308_BA12498",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005827,"399_1308_BA12927",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005783,"399_13148_BPD231060",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005827,"399_13181_TCFY22045",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005827,"399_13252_EL702",3,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005827,"399_13491_BA22499",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005827,"399_13492_BA30770",5,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005775,"399_13494_106714",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005783,"399_13494_106714",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005775,"399_13557_A220326",4,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005824,"399_13626_U102536",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005824,"399_13672_2DD8H010",2,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005771,"399_13925_28023957",2,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005783,"399_13938_S300431",2,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005772,"399_14118_23S2GTB122",2,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005772,"399_14135_OBK6J004",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005781,"399_14135_OBK6J004",19,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005773,"399_1419_GKD1758A",3,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005824,"399_14245_2208001526",6,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005781,"399_14267_1ng035",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005781,"399_1427_2173J018",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005774,"399_14495_VLP23001",2,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005827,"399_14802_T117",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005781,"399_15059_K2101974",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005778,"399_15190_ZVS23185",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005773,"399_15345_A220325",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005794,"399_15352_ZLV221011",4,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005824,"399_15711_18220772",5,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005774,"399_15899_2NG011",3,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005781,"399_16716_N2202643",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005824,"399_16722_22S2GTC759",11,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005775,"399_16775_VLT23002",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005827,"399_1698_GTD2053A",2,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005794,"399_17053_FHZ0801",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005794,"399_17166_U202086",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005794,"399_17853_MB11206",2,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005778,"399_18375_E5AAV184",5,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005794,"399_18661_H2HQV009",3,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005794,"399_18661_H2HQV013",3,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005783,"399_18800_EMV221440",6,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005783,"399_18800_EMV221596",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005773,"399_19605_K2102145",7,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005781,"399_2015_N2102832",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005772,"399_20161_KIED2302",3,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005794,"399_20453_ETHE2001",6,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005772,"399_2050_GTD2021A",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005772,"399_2150_A0AEW004",2,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005781,"399_2469_TF23D166",2,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005775,"399_2554_N2102849",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005827,"399_2567_I205054",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005235,"399_266_AS2404",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005794,"399_2741_A104233",2,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005234,"399_289_AA02322",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005794,"399_3129_GTE0502A",3,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005783,"399_3186_FM9087",4,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005824,"399_31_GTD2090A",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005774,"399_31_GTD2090A",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005824,"399_31_GTD2092A",2,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005794,"399_3566_N2203051",3,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005773,"399_3653_SID2833A",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005773,"399_3775_S300233",2,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005794,"399_3775_S300547",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005794,"399_3785_MPK224319",3,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005773,"399_3857_D51137",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005776,"399_3858_AB2034",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005824,"399_3962_DD123137",11,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005769,"399_3962_DD123137",4,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005781,"399_412_2E09H013",4,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005774,"399_4134_BG2031A",9,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005773,"399_4359_G6043002",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005781,"399_4842_GTD2180A",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005794,"399_4935_GTD2032B",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005824,"399_5112_2395005F",2,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005769,"399_5112_2395005F",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005794,"399_5144_SA12980",2,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005774,"399_5286_129761",2,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005827,"399_52_ATGP22027",4,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005794,"399_5316_GTD2072A",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005794,"399_5439_SID2806A",6,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005794,"399_5440_SID2810A",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005769,"399_5473_7R35",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005824,"399_5473_7R35",2,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005781,"399_556_48018255",3,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005794,"399_5784_22443046",2,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005783,"399_5848_22082",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005769,"399_5855_22R074",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005824,"399_5855_22R074",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005783,"399_5860_28022332",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005783,"399_5860_28022466",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005783,"399_5860_28022557",18,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005794,"399_5889_56001161",6,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005773,"399_5889_56001161",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005794,"399_5893_GTD2129A",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005778,"399_6272_D443616A",8,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005777,"399_6272_D443616A",33,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005781,"399_640_N2102968",4,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005772,"399_6585_GTD2158A",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005794,"399_6618_A020547",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005776,"399_6734_106221471",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005824,"399_7047_GTD2259B",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005827,"399_704_AA30006",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005771,"399_705_AA30004",2,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005783,"399_7160_GKD1557A",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005783,"399_7175_SB11413",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005824,"399_7179_L820965",5,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005824,"399_7245_M203817",1,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005773,"399_7568_LGR054C",2,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005783,"399_771_GTD2168A",2,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005783,"399_771_GTD2169A",34,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005769,"399_7844_M221302",10,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005794,"399_7855_GKD0646A",3,Sep-2024,SHAH KOTHARI BROS
2024-09-11,DN201005778,"399_7988_MPD231244",1,Sep-2024,SHAH KOTHARI BROS
