"vendor_id","vendor_name","pick_note_number","date","key","ws_code","batch_number","quantity","month"
399,SHAH KOTHARI BROS,PR201008705,"14-11-2024","399_10113_FR3653",10113,FR3653,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008699,"14-11-2024","399_10675_2H43J002",10675,"2H43J002",2,Nov-2024
399,SHAH KOTHARI BROS,PR201008698,"14-11-2024","399_10772_GTD2666A",10772,GTD2666A,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008696,"14-11-2024","399_109_JKAD22064",109,JKAD22064,2,Nov-2024
399,SHAH KOTHARI BROS,PR201008701,"14-11-2024","399_11239_RCD23001",11239,RCD23001,5,Nov-2024
399,SHAH KOTHARI BROS,PR201008698,"14-11-2024","399_11354_TOA22003",11354,TOA22003,3,Nov-2024
399,SHAH KOTHARI BROS,PR201008693,"14-11-2024","399_11540_GKD1907A",11540,GKD1907A,2,Nov-2024
399,SHAH KOTHARI BROS,PR201008696,"14-11-2024","399_11579_ROC16",11579,ROC16,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008693,"14-11-2024","399_11768_OBK5J074",11768,OBK5J074,9,Nov-2024
399,SHAH KOTHARI BROS,PR201008693,"14-11-2024","399_11777_CPU4K001",11777,CPU4K001,2,Nov-2024
399,SHAH KOTHARI BROS,PR201008699,"14-11-2024","399_11791_BRIAL0722",11791,BRIAL0722,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008707,"14-11-2024","399_12034_BSD22036",12034,BSD22036,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008701,"14-11-2024","399_12142_8LV3K004",12142,"8LV3K004",2,Nov-2024
399,SHAH KOTHARI BROS,PR201008696,"14-11-2024","399_12156_772100927",12156,"772100927",1,Nov-2024
399,SHAH KOTHARI BROS,PR201008701,"14-11-2024","399_122_D1137",122,D1137,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008707,"14-11-2024","399_12450_372101951",12450,"372101951",1,Nov-2024
399,SHAH KOTHARI BROS,PR201008728,"14-11-2024","399_12733_2631L002",12733,"2631L002",1,Nov-2024
399,SHAH KOTHARI BROS,PR201008693,"14-11-2024","399_12754_GKD2129A",12754,GKD2129A,3,Nov-2024
399,SHAH KOTHARI BROS,PR201008693,"14-11-2024","399_12754_GKD2130A",12754,GKD2130A,2,Nov-2024
399,SHAH KOTHARI BROS,PR201008694,"14-11-2024","399_12795_BA23349",12795,BA23349,52,Nov-2024
399,SHAH KOTHARI BROS,PR201008693,"14-11-2024","399_12795_BA23349",12795,BA23349,9,Nov-2024
399,SHAH KOTHARI BROS,PR201008694,"14-11-2024","399_12796_BA23350",12796,BA23350,26,Nov-2024
399,SHAH KOTHARI BROS,PR201008702,"14-11-2024","399_13182_TDTY22066",13182,TDTY22066,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008702,"14-11-2024","399_1321_2330098N",1321,"2330098N",2,Nov-2024
399,SHAH KOTHARI BROS,PR201008702,"14-11-2024","399_13492_BA31430",13492,BA31430,3,Nov-2024
399,SHAH KOTHARI BROS,PR201008699,"14-11-2024","399_13517_2F90J002",13517,"2F90J002",1,Nov-2024
399,SHAH KOTHARI BROS,PR201008699,"14-11-2024","399_13574_K2202479",13574,K2202479,7,Nov-2024
399,SHAH KOTHARI BROS,PR201008695,"14-11-2024","399_13592_GTD1948A",13592,GTD1948A,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008700,"14-11-2024","399_13670_2DC1H003",13670,"2DC1H003",5,Nov-2024
399,SHAH KOTHARI BROS,PR201008699,"14-11-2024","399_13670_2DC1H003",13670,"2DC1H003",18,Nov-2024
399,SHAH KOTHARI BROS,PR201008700,"14-11-2024","399_13671_2DD1H006",13671,"2DD1H006",2,Nov-2024
399,SHAH KOTHARI BROS,PR201008700,"14-11-2024","399_13672_2DD8H011",13672,"2DD8H011",2,Nov-2024
399,SHAH KOTHARI BROS,PR201008700,"14-11-2024","399_13675_2DD7J010",13675,"2DD7J010",4,Nov-2024
399,SHAH KOTHARI BROS,PR201008700,"14-11-2024","399_13708_BEY1148",13708,BEY1148,4,Nov-2024
399,SHAH KOTHARI BROS,PR201008698,"14-11-2024","399_13912_UN22005GJ",13912,UN22005GJ,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008695,"14-11-2024","399_14116_PCAZE22109",14116,PCAZE22109,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008695,"14-11-2024","399_1427_2173J022",1427,"2173J022",8,Nov-2024
399,SHAH KOTHARI BROS,PR201008700,"14-11-2024","399_14362_N2103433",14362,N2103433,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008695,"14-11-2024","399_14378_C570J001",14378,C570J001,2,Nov-2024
399,SHAH KOTHARI BROS,PR201008707,"14-11-2024","399_14561_673H020",14561,"673H020",3,Nov-2024
399,SHAH KOTHARI BROS,PR201008700,"14-11-2024","399_14776_SB11654",14776,SB11654,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008700,"14-11-2024","399_14779_SB20652",14779,SB20652,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008700,"14-11-2024","399_14840_GT3279",14840,GT3279,27,Nov-2024
399,SHAH KOTHARI BROS,PR201008698,"14-11-2024","399_14959_FT27222009",14959,FT27222009,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008700,"14-11-2024","399_1497_K2102431",1497,K2102431,6,Nov-2024
399,SHAH KOTHARI BROS,PR201008707,"14-11-2024","399_15028_D220641",15028,D220641,2,Nov-2024
399,SHAH KOTHARI BROS,PR201008702,"14-11-2024","399_15189_ZVD23042",15189,ZVD23042,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008695,"14-11-2024","399_15315_V2101206",15315,V2101206,16,Nov-2024
399,SHAH KOTHARI BROS,PR201008695,"14-11-2024","399_1531_EMV221823B",1531,EMV221823B,3,Nov-2024
399,SHAH KOTHARI BROS,PR201008696,"14-11-2024","399_15339_N2203762",15339,N2203762,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008696,"14-11-2024","399_15341_N2103023",15341,N2103023,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008697,"14-11-2024","399_16252_2LB7J007",16252,"2LB7J007",1,Nov-2024
399,SHAH KOTHARI BROS,PR201008702,"14-11-2024","399_1632_2HV7J020",1632,"2HV7J020",1,Nov-2024
399,SHAH KOTHARI BROS,PR201008703,"14-11-2024","399_16404_PGA0032",16404,PGA0032,3,Nov-2024
399,SHAH KOTHARI BROS,PR201008698,"14-11-2024","399_16553_SID3248C",16553,SID3248C,2,Nov-2024
399,SHAH KOTHARI BROS,PR201008698,"14-11-2024","399_16554_SID3052A",16554,SID3052A,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008699,"14-11-2024","399_16603_T23002OP",16603,T23002OP,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008695,"14-11-2024","399_16766_VFP23001",16766,VFP23001,4,Nov-2024
399,SHAH KOTHARI BROS,PR201008702,"14-11-2024","399_1698_GTD2688A",1698,GTD2688A,3,Nov-2024
399,SHAH KOTHARI BROS,PR201008695,"14-11-2024","399_1777_SID3487A",1777,SID3487A,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008703,"14-11-2024","399_18157_SID3191A",18157,SID3191A,4,Nov-2024
399,SHAH KOTHARI BROS,PR201008702,"14-11-2024","399_1900_D12W089",1900,D12W089,6,Nov-2024
399,SHAH KOTHARI BROS,PR201008702,"14-11-2024","399_1900_D12W095",1900,D12W095,4,Nov-2024
399,SHAH KOTHARI BROS,PR201008703,"14-11-2024","399_19426_2NF6J002",19426,"2NF6J002",2,Nov-2024
399,SHAH KOTHARI BROS,PR201008704,"14-11-2024","399_19935_CPA7J001",19935,CPA7J001,3,Nov-2024
399,SHAH KOTHARI BROS,PR201008704,"14-11-2024","399_19935_CPA7J003",19935,CPA7J003,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008695,"14-11-2024","399_2054_GTD2726A",2054,GTD2726A,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008696,"14-11-2024","399_218_K2202533",218,K2202533,3,Nov-2024
399,SHAH KOTHARI BROS,PR201008707,"14-11-2024","399_2460_22443549",2460,"22443549",2,Nov-2024
399,SHAH KOTHARI BROS,PR201008696,"14-11-2024","399_2555_N2103396",2555,N2103396,3,Nov-2024
399,SHAH KOTHARI BROS,PR201008703,"14-11-2024","399_2557_N2103397",2557,N2103397,3,Nov-2024
399,SHAH KOTHARI BROS,PR201008695,"14-11-2024","399_2557_N2103397",2557,N2103397,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008700,"14-11-2024","399_2767_SXD2357A",2767,SXD2357A,2,Nov-2024
399,SHAH KOTHARI BROS,PR201008700,"14-11-2024","399_2939_EY2417033",2939,EY2417033,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008701,"14-11-2024","399_296_ALM2048",296,ALM2048,2,Nov-2024
399,SHAH KOTHARI BROS,PR201008696,"14-11-2024","399_3128_GTE0868A",3128,GTE0868A,6,Nov-2024
399,SHAH KOTHARI BROS,PR201008703,"14-11-2024","399_3272_TOR22L057",3272,TOR22L057,7,Nov-2024
399,SHAH KOTHARI BROS,PR201008697,"14-11-2024","399_3501_CFH2K003",3501,CFH2K003,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008697,"14-11-2024","399_3566_N2203615",3566,N2203615,6,Nov-2024
399,SHAH KOTHARI BROS,PR201008702,"14-11-2024","399_3610_V221098",3610,V221098,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008697,"14-11-2024","399_3709_18220782",3709,"18220782",1,Nov-2024
399,SHAH KOTHARI BROS,PR201008697,"14-11-2024","399_3873_SGVC0118",3873,SGVC0118,7,Nov-2024
399,SHAH KOTHARI BROS,PR201008698,"14-11-2024","399_4044_V2201552",4044,V2201552,2,Nov-2024
399,SHAH KOTHARI BROS,PR201008700,"14-11-2024","399_4113_GTD2506A",4113,GTD2506A,4,Nov-2024
399,SHAH KOTHARI BROS,PR201008697,"14-11-2024","399_4278_18211157",4278,"18211157",2,Nov-2024
399,SHAH KOTHARI BROS,PR201008696,"14-11-2024","399_4935_GTD2032B",4935,GTD2032B,2,Nov-2024
399,SHAH KOTHARI BROS,PR201008697,"14-11-2024","399_4993_N2103402",4993,N2103402,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008702,"14-11-2024","399_5077_TT23065",5077,TT23065,3,Nov-2024
399,SHAH KOTHARI BROS,PR201008706,"14-11-2024","399_5077_TT23065",5077,TT23065,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008702,"14-11-2024","399_5077_TT23066",5077,TT23066,4,Nov-2024
399,SHAH KOTHARI BROS,PR201008706,"14-11-2024","399_5077_TT23066",5077,TT23066,16,Nov-2024
399,SHAH KOTHARI BROS,PR201008702,"14-11-2024","399_5089_TT23064",5089,TT23064,2,Nov-2024
399,SHAH KOTHARI BROS,PR201008707,"14-11-2024","399_5193_AF22091",5193,AF22091,4,Nov-2024
399,SHAH KOTHARI BROS,PR201008706,"14-11-2024","399_5246_BA31374",5246,BA31374,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008693,"14-11-2024","399_526_I204790",526,I204790,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008693,"14-11-2024","399_563_SA13437",563,SA13437,3,Nov-2024
399,SHAH KOTHARI BROS,PR201008698,"14-11-2024","399_5861_28022758",5861,"28022758",1,Nov-2024
399,SHAH KOTHARI BROS,PR201008697,"14-11-2024","399_5863_M221514",5863,M221514,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008698,"14-11-2024","399_5875_28023832",5875,"28023832",3,Nov-2024
399,SHAH KOTHARI BROS,PR201008697,"14-11-2024","399_5889_56001245",5889,"56001245",11,Nov-2024
399,SHAH KOTHARI BROS,PR201008693,"14-11-2024","399_639_N2103387",639,N2103387,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008704,"14-11-2024","399_6917_2BP5J009",6917,"2BP5J009",2,Nov-2024
399,SHAH KOTHARI BROS,PR201008701,"14-11-2024","399_694_47000446",694,"47000446",2,Nov-2024
399,SHAH KOTHARI BROS,PR201008704,"14-11-2024","399_7175_SB11610",7175,SB11610,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008704,"14-11-2024","399_7488_8FY8H016",7488,"8FY8H016",4,Nov-2024
399,SHAH KOTHARI BROS,PR201008704,"14-11-2024","399_7568_LGR060C",7568,LGR060C,3,Nov-2024
399,SHAH KOTHARI BROS,PR201008704,"14-11-2024","399_7568_LGR061C",7568,LGR061C,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008706,"14-11-2024","399_7586_AG2422",7586,AG2422,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008703,"14-11-2024","399_7622_GKE0605A",7622,GKE0605A,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008701,"14-11-2024","399_767_49001828",767,"49001828",2,Nov-2024
399,SHAH KOTHARI BROS,PR201008703,"14-11-2024","399_7978_2212333",7978,"2212333",1,Nov-2024
399,SHAH KOTHARI BROS,PR201008704,"14-11-2024","399_7991_22S2GTD016",7991,"22S2GTD016",2,Nov-2024
399,SHAH KOTHARI BROS,PR201008706,"14-11-2024","399_7994_MPF232331",7994,MPF232331,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008703,"14-11-2024","399_8177_BR0221002",8177,BR0221002,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008693,"14-11-2024","399_833_G2BP221067",833,G2BP221067,10,Nov-2024
399,SHAH KOTHARI BROS,PR201008704,"14-11-2024","399_8413_SIC3289A",8413,SIC3289A,2,Nov-2024
399,SHAH KOTHARI BROS,PR201008703,"14-11-2024","399_8447_G22NOA015",8447,G22NOA015,2,Nov-2024
399,SHAH KOTHARI BROS,PR201008704,"14-11-2024","399_8701_A00292209",8701,A00292209,2,Nov-2024
399,SHAH KOTHARI BROS,PR201008706,"14-11-2024","399_9033_N2301273",9033,N2301273,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008706,"14-11-2024","399_9033_N2301766",9033,N2301766,9,Nov-2024
399,SHAH KOTHARI BROS,PR201008706,"14-11-2024","399_9121_56TNL051",9121,"56TNL051",1,Nov-2024
399,SHAH KOTHARI BROS,PR201008706,"14-11-2024","399_9155_VI23015",9155,VI23015,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008707,"14-11-2024","399_9192_14TNS114",9192,"14TNS114",4,Nov-2024
399,SHAH KOTHARI BROS,PR201008702,"14-11-2024","399_924_SA13468",924,SA13468,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008707,"14-11-2024","399_926_A620948",926,A620948,2,Nov-2024
399,SHAH KOTHARI BROS,PR201008707,"14-11-2024","399_942_B3FY06",942,B3FY06,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008706,"14-11-2024","399_9548_O245",9548,O245,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008695,"14-11-2024","399_960_I204909",960,I204909,2,Nov-2024
399,SHAH KOTHARI BROS,PR201008705,"14-11-2024","399_9734_GOLM21009",9734,GOLM21009,13,Nov-2024
399,SHAH KOTHARI BROS,PR201008705,"14-11-2024","399_9892_GTD2658A",9892,GTD2658A,1,Nov-2024
399,SHAH KOTHARI BROS,PR201008707,"14-11-2024","399_9903_A23229VP",9903,A23229VP,2,Nov-2024
399,SHAH KOTHARI BROS,PR201008703,"14-11-2024","399_9983_E710801",9983,E710801,1,Nov-2024
400,SHAH MEDICAL STORE,PR201008709,"14-11-2024","400_10833_K2202511",10833,K2202511,4,Nov-2024
400,SHAH MEDICAL STORE,PR201008709,"14-11-2024","400_115_ACE22007",115,ACE22007,1,Nov-2024
400,SHAH MEDICAL STORE,PR201008709,"14-11-2024","400_11766_2DU7J003",11766,"2DU7J003",2,Nov-2024
400,SHAH MEDICAL STORE,PR201008708,"14-11-2024","400_11769_OJG3J009",11769,OJG3J009,1,Nov-2024
400,SHAH MEDICAL STORE,PR201008710,"14-11-2024","400_12142_8LV3K003",12142,"8LV3K003",1,Nov-2024
400,SHAH MEDICAL STORE,PR201008708,"14-11-2024","400_13944_TTF2212",13944,TTF2212,1,Nov-2024
400,SHAH MEDICAL STORE,PR201008708,"14-11-2024","400_1427_2173J026",1427,"2173J026",8,Nov-2024
400,SHAH MEDICAL STORE,PR201008710,"14-11-2024","400_14544_PMH0190",14544,PMH0190,4,Nov-2024
400,SHAH MEDICAL STORE,PR201008710,"14-11-2024","400_1482_436R",1482,"436R",1,Nov-2024
400,SHAH MEDICAL STORE,PR201008709,"14-11-2024","400_16337_BRB12110A",16337,BRB12110A,1,Nov-2024
400,SHAH MEDICAL STORE,PR201008709,"14-11-2024","400_1842_CSY22005",1842,CSY22005,6,Nov-2024
400,SHAH MEDICAL STORE,PR201008708,"14-11-2024","400_19195_INP23CE05",19195,INP23CE05,2,Nov-2024
400,SHAH MEDICAL STORE,PR201008708,"14-11-2024","400_3269_2Y32J016",3269,"2Y32J016",1,Nov-2024
400,SHAH MEDICAL STORE,PR201008709,"14-11-2024","400_3566_N2203481",3566,N2203481,2,Nov-2024
400,SHAH MEDICAL STORE,PR201008708,"14-11-2024","400_3742_LL80K001",3742,LL80K001,1,Nov-2024
400,SHAH MEDICAL STORE,PR201008709,"14-11-2024","400_4032_3E8T",4032,"3E8T",1,Nov-2024
400,SHAH MEDICAL STORE,PR201008708,"14-11-2024","400_413_2E10H019",413,"2E10H019",3,Nov-2024
400,SHAH MEDICAL STORE,PR201008708,"14-11-2024","400_4374_GE231004",4374,GE231004,3,Nov-2024
400,SHAH MEDICAL STORE,PR201008708,"14-11-2024","400_4378_K2202596",4378,K2202596,3,Nov-2024
400,SHAH MEDICAL STORE,PR201008709,"14-11-2024","400_4419_N2103399",4419,N2103399,2,Nov-2024
400,SHAH MEDICAL STORE,PR201008709,"14-11-2024","400_4749_2281J008",4749,"2281J008",2,Nov-2024
400,SHAH MEDICAL STORE,PR201008710,"14-11-2024","400_722_2F036A",722,"2F036A",6,Nov-2024
400,SHAH MEDICAL STORE,PR201008723,"14-11-2024","400_7252_N2401852",7252,N2401852,1,Nov-2024
400,SHAH MEDICAL STORE,PR201008709,"14-11-2024","400_7488_8FY8H019",7488,"8FY8H019",1,Nov-2024
400,SHAH MEDICAL STORE,PR201008708,"14-11-2024","400_832_AR0221004",832,AR0221004,17,Nov-2024
400,SHAH MEDICAL STORE,PR201008708,"14-11-2024","400_8902_2632J006",8902,"2632J006",1,Nov-2024
400,SHAH MEDICAL STORE,PR201008709,"14-11-2024","400_8905_2EF1J008",8905,"2EF1J008",1,Nov-2024
404,SHRIJI DISTRIBUTORS,PR201008711,"14-11-2024","404_12509_U202691",12509,U202691,2,Nov-2024
404,SHRIJI DISTRIBUTORS,PR201008712,"14-11-2024","404_13518_2NE3J002",13518,"2NE3J002",1,Nov-2024
404,SHRIJI DISTRIBUTORS,PR201008712,"14-11-2024","404_13574_K2202360",13574,K2202360,1,Nov-2024
404,SHRIJI DISTRIBUTORS,PR201008711,"14-11-2024","404_13902_N29FL22015",13902,N29FL22015,6,Nov-2024
404,SHRIJI DISTRIBUTORS,PR201008711,"14-11-2024","404_13902_N29FL22017",13902,N29FL22017,9,Nov-2024
404,SHRIJI DISTRIBUTORS,PR201008711,"14-11-2024","404_14118_23S2GTB668",14118,"23S2GTB668",1,Nov-2024
404,SHRIJI DISTRIBUTORS,PR201008711,"14-11-2024","404_14387_K2102448",14387,K2102448,1,Nov-2024
404,SHRIJI DISTRIBUTORS,PR201008711,"14-11-2024","404_17366_N2203366",17366,N2203366,1,Nov-2024
404,SHRIJI DISTRIBUTORS,PR201008711,"14-11-2024","404_2465_N2203209",2465,N2203209,1,Nov-2024
404,SHRIJI DISTRIBUTORS,PR201008712,"14-11-2024","404_4560_3182C82304",4560,"3182C82304",1,Nov-2024
404,SHRIJI DISTRIBUTORS,PR201008712,"14-11-2024","404_5089_TT23063",5089,TT23063,2,Nov-2024
404,SHRIJI DISTRIBUTORS,PR201008711,"14-11-2024","404_5097_AT121221",5097,AT121221,1,Nov-2024
404,SHRIJI DISTRIBUTORS,PR201008712,"14-11-2024","404_6522_082L112",6522,"082L112",4,Nov-2024
404,SHRIJI DISTRIBUTORS,PR201008712,"14-11-2024","404_7663_C2WBM22",7663,C2WBM22,3,Nov-2024
404,SHRIJI DISTRIBUTORS,PR201008711,"14-11-2024","404_8068_PLMT2123",8068,PLMT2123,1,Nov-2024
404,SHRIJI DISTRIBUTORS,PR201008711,"14-11-2024","404_8557_SPL221846",8557,SPL221846,1,Nov-2024
404,SHRIJI DISTRIBUTORS,PR201008711,"14-11-2024","404_8843_K2202498",8843,K2202498,1,Nov-2024
404,SHRIJI DISTRIBUTORS,PR201008711,"14-11-2024","404_9272_B3HSV016",9272,B3HSV016,1,Nov-2024
407,SHRIJI PHARMA,PR201008713,"14-11-2024","407_10352_PCG1020",10352,PCG1020,1,Nov-2024
407,SHRIJI PHARMA,PR201008716,"14-11-2024","407_10713_282T2208",10713,"282T2208",1,Nov-2024
407,SHRIJI PHARMA,PR201008715,"14-11-2024","407_10934_N2103459",10934,N2103459,1,Nov-2024
407,SHRIJI PHARMA,PR201008715,"14-11-2024","407_10936_N2103457",10936,N2103457,3,Nov-2024
407,SHRIJI PHARMA,PR201008731,"14-11-2024","407_12815_11231207",12815,"11231207",1,Nov-2024
407,SHRIJI PHARMA,PR201008715,"14-11-2024","407_13006_GLB22012",13006,GLB22012,5,Nov-2024
407,SHRIJI PHARMA,PR201008714,"14-11-2024","407_14259_VLB21007",14259,VLB21007,16,Nov-2024
407,SHRIJI PHARMA,PR201008714,"14-11-2024","407_14259_VLB21008",14259,VLB21008,7,Nov-2024
407,SHRIJI PHARMA,PR201008716,"14-11-2024","407_1553_KBC21060A",1553,KBC21060A,2,Nov-2024
407,SHRIJI PHARMA,PR201008716,"14-11-2024","407_1553_KBC21062A",1553,KBC21062A,1,Nov-2024
407,SHRIJI PHARMA,PR201008714,"14-11-2024","407_17108_23512V",17108,"23512V",1,Nov-2024
407,SHRIJI PHARMA,PR201008714,"14-11-2024","407_17156_MA102",17156,MA102,2,Nov-2024
407,SHRIJI PHARMA,PR201008715,"14-11-2024","407_17250_E2200154",17250,E2200154,2,Nov-2024
407,SHRIJI PHARMA,PR201008724,"14-11-2024","407_1735_642813D7",1735,"642813D7",2,Nov-2024
407,SHRIJI PHARMA,PR201008715,"14-11-2024","407_19155_I204120",19155,I204120,1,Nov-2024
407,SHRIJI PHARMA,PR201008713,"14-11-2024","407_1978_50200215",1978,"50200215",1,Nov-2024
407,SHRIJI PHARMA,PR201008713,"14-11-2024","407_2466_N2203504",2466,N2203504,1,Nov-2024
407,SHRIJI PHARMA,PR201008716,"14-11-2024","407_2691_010P2229",2691,"010P2229",1,Nov-2024
407,SHRIJI PHARMA,PR201008716,"14-11-2024","407_3697_DAM2125",3697,DAM2125,1,Nov-2024
407,SHRIJI PHARMA,PR201008716,"14-11-2024","407_4155_OO79",4155,OO79,1,Nov-2024
407,SHRIJI PHARMA,PR201008714,"14-11-2024","407_4418_N2103398",4418,N2103398,5,Nov-2024
407,SHRIJI PHARMA,PR201008714,"14-11-2024","407_4438_KEP2204A",4438,KEP2204A,2,Nov-2024
407,SHRIJI PHARMA,PR201008713,"14-11-2024","407_446_HAE041221",446,HAE041221,1,Nov-2024
407,SHRIJI PHARMA,PR201008714,"14-11-2024","407_4992_N2103401",4992,N2103401,2,Nov-2024
407,SHRIJI PHARMA,PR201008716,"14-11-2024","407_4994_L1522733",4994,L1522733,1,Nov-2024
407,SHRIJI PHARMA,PR201008713,"14-11-2024","407_507_HTG0186",507,HTG0186,1,Nov-2024
407,SHRIJI PHARMA,PR201008716,"14-11-2024","407_5215_AN2616007",5215,AN2616007,1,Nov-2024
407,SHRIJI PHARMA,PR201008715,"14-11-2024","407_5368_IAH0057",5368,IAH0057,2,Nov-2024
407,SHRIJI PHARMA,PR201008713,"14-11-2024","407_5498_ALT220941",5498,ALT220941,7,Nov-2024
407,SHRIJI PHARMA,PR201008713,"14-11-2024","407_619_22912U",619,"22912U",1,Nov-2024
407,SHRIJI PHARMA,PR201008715,"14-11-2024","407_6435_INZ22015",6435,INZ22015,1,Nov-2024
407,SHRIJI PHARMA,PR201008715,"14-11-2024","407_6553_PCG0922",6553,PCG0922,2,Nov-2024
407,SHRIJI PHARMA,PR201008715,"14-11-2024","407_7193_HLT461222",7193,HLT461222,2,Nov-2024
407,SHRIJI PHARMA,PR201008713,"14-11-2024","407_7462_89TLD008",7462,"89TLD008",6,Nov-2024
407,SHRIJI PHARMA,PR201008716,"14-11-2024","407_7910_MEOD2330",7910,MEOD2330,1,Nov-2024
407,SHRIJI PHARMA,PR201008713,"14-11-2024","407_9115_WNCH322022",9115,WNCH322022,1,Nov-2024
407,SHRIJI PHARMA,PR201008713,"14-11-2024","407_9116_NH1151222",9116,NH1151222,1,Nov-2024
407,SHRIJI PHARMA,PR201008713,"14-11-2024","407_9868_22443819",9868,"22443819",1,Nov-2024
407,SHRIJI PHARMA,PR201008716,"14-11-2024","407_9994_NB23045",9994,NB23045,1,Nov-2024
409,TRAKDEM SOLUTIONS PRIVATE LIMITED,PR201008722,"14-11-2024","409_19445_O623",19445,O623,3550,Nov-2024
409,TRAKDEM SOLUTIONS PRIVATE LIMITED,PR201008721,"14-11-2024","409_9273_NM23001",9273,NM23001,7,Nov-2024
409,TRAKDEM SOLUTIONS PRIVATE LIMITED,PR201008721,"14-11-2024","409_9273_NM24001",9273,NM24001,1006,Nov-2024
412,V.S.HEALTHCARE,PR201008717,"14-11-2024","412_16381_MBP2305",16381,MBP2305,1,Nov-2024
413,UNITY AGENCY,PR201008718,"14-11-2024","413_11847_JMU011009AS",11847,JMU011009AS,3,Nov-2024
413,UNITY AGENCY,PR201008719,"14-11-2024","413_14086_2208001726",14086,"2208001726",1,Nov-2024
413,UNITY AGENCY,PR201008718,"14-11-2024","413_1507_T22L417A",1507,T22L417A,2,Nov-2024
413,UNITY AGENCY,PR201008718,"14-11-2024","413_15359_GTC2344B",15359,GTC2344B,7,Nov-2024
413,UNITY AGENCY,PR201008719,"14-11-2024","413_1922_ALT036",1922,ALT036,1,Nov-2024
413,UNITY AGENCY,PR201008718,"14-11-2024","413_2958_DWL101013AS",2958,DWL101013AS,1,Nov-2024
413,UNITY AGENCY,PR201008718,"14-11-2024","413_2959_EKA082011AS",2959,EKA082011AS,2,Nov-2024
413,UNITY AGENCY,PR201008718,"14-11-2024","413_3839_GKE0993A",3839,GKE0993A,5,Nov-2024
413,UNITY AGENCY,PR201008719,"14-11-2024","413_5015_A22088SV",5015,A22088SV,1,Nov-2024
413,UNITY AGENCY,PR201008718,"14-11-2024","413_5838_21238",5838,"21238",6,Nov-2024
413,UNITY AGENCY,PR201008718,"14-11-2024","413_6599_TMC587",6599,TMC587,2,Nov-2024
413,UNITY AGENCY,PR201008718,"14-11-2024","413_6600_TMT2834",6600,TMT2834,2,Nov-2024
413,UNITY AGENCY,PR201008718,"14-11-2024","413_6600_TMT2905",6600,TMT2905,10,Nov-2024
413,UNITY AGENCY,PR201008718,"14-11-2024","413_733_2218003",733,"2218003",5,Nov-2024
413,UNITY AGENCY,PR201008718,"14-11-2024","413_7917_SKZ1462",7917,SKZ1462,1,Nov-2024
413,UNITY AGENCY,PR201008718,"14-11-2024","413_8068_PLMT2127",8068,PLMT2127,1,Nov-2024
413,UNITY AGENCY,PR201008718,"14-11-2024","413_8275_TMT2917",8275,TMT2917,1,Nov-2024
413,UNITY AGENCY,PR201008719,"14-11-2024","413_9506_E21630",9506,E21630,1,Nov-2024
424,MONO PHARMACARE LIMITED,PR201008720,"14-11-2024","424_9143_A08932306",9143,A08932306,8,Nov-2024
