PN_Date,CN_Date,Pick_Note,Credit_Note,Key,Vendor,Original_PN_Qty,Original_CN_Qty,PN_Qty,CN_Qty,PN_Remaining,CN_Remaining,Remarks
2024-12-26,,PR201009318,,399_635_N2103469,SHAH KOTHARI BROS,1,0,1,0,1,0,PN Exceeds
2024-12-18,,PR201009230,,370_15933_23S2GCA784,K B SHAH AND CO,2,0,2,0,2,0,PN Exceeds
2024-12-12,,PR201009069,,370_3892_M8301,K B SHAH AND CO,1,0,1,0,1,0,PN Exceeds
2024-12-06,2025-01-17,PR201008986,DN301006916,386_7272_BRC12067A,PARAS DISTRIBUTORS,3,3,3,3,0,0,Exact Match
,2024-09-11,,DN201005824,399_10792_OS82015,SHAH KOTHARI BROS,0,2,0,2,0,2,CN Exceeds
,2024-11-20,,DN201006507,356_1500_WG23351,ATUL MEDICAL AGENCY,0,2,0,2,0,2,CN Exceeds
,2024-09-14,,DN201006061,386_3231_MPD231481,PARAS DISTRIBUTORS,0,4,0,4,0,4,CN Exceeds
,2024-09-14,,DN201006058,386_3231_MPD231481,PARAS DISTRIBUTORS,0,3,0,3,0,3,CN Exceeds
,2024-09-14,,DN201006056,386_3231_MPD231481,PARAS DISTRIBUTORS,0,2,0,2,0,2,CN Exceeds
2024-10-10,2024-10-12,PR201008301,DN201006213,399_7036_1NA0079,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
2024-10-25,2024-10-29,PR201008482,DN201005971,357_23140_D224146,DHRUVI HEALTHCARE PVT LTD,1,1,1,1,0,0,Exact Match
2024-11-14,2024-11-20,PR201008682,DN201006581,386_6589_KIC2252A,PARAS DISTRIBUTORS,1,1,1,1,0,0,Exact Match
2024-11-14,2024-11-15,PR201008660,DN201006603,370_14432_RBIC21004,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-11-16,2024-11-19,PR201008764,DN201006658,370_14432_RBIC21004,K B SHAH AND CO,2,2,2,2,0,0,Exact Match
2024-10-03,2024-10-18,PR201008029,DN201006177,399_19818_AGMN23001,SHAH KOTHARI BROS,2,2,2,2,0,0,Exact Match
2024-12-06,2024-12-10,PR201008989,DN301006887,378_500_TCT23055,MAHESH MEDICAL STORES,1,1,1,1,0,0,Exact Match
2024-12-06,,PR201008982,,407_26919_NXK0178,SHRIJI PHARMA,1,0,1,0,1,0,PN Exceeds
2024-11-14,2024-11-22,PR201008702,DN201006532,399_13182_TDTY22066,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
2024-12-17,2024-12-17,PR201009208,DN201006506,401_4470_EKH014003AK,SHARDA MEDICAL AGENCY (E),3,3,3,3,0,0,Exact Match
2024-12-31,2024-12-31,PR201009371,DN201006661,401_4470_EKH014003AK,SHARDA MEDICAL AGENCY (E),4,4,4,4,0,0,Exact Match
,2024-09-10,,DN201005803,370_5393_D2AGV034,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
,2024-09-18,,DN201005814,370_5393_D2AGV034,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
2024-10-23,2024-09-10,PR201008414,DN201005577,370_12874_GTYA22004,K B SHAH AND CO,1,3,1,1,0,2,CN Exceeds
,2024-09-10,,DN201005766,370_12874_GTYA22004,K B SHAH AND CO,0,9,0,0,0,11,CN Exceeds
,2024-09-14,,DN201005797,370_12874_GTYA22004,K B SHAH AND CO,0,6,0,0,0,17,CN Exceeds
,2024-09-18,,DN201005814,370_12874_GTYA22004,K B SHAH AND CO,0,2,0,0,0,19,CN Exceeds
,2024-09-19,,DN201005856,370_12874_GTYA22004,K B SHAH AND CO,0,2,0,0,0,21,CN Exceeds
,2024-09-19,,DN201005927,370_12874_GTYA22004,K B SHAH AND CO,0,2,0,0,0,23,CN Exceeds
,2024-10-02,,DN201006145,370_12874_GTYA22004,K B SHAH AND CO,0,1,0,0,0,24,CN Exceeds
,2024-11-08,,DN201006592,370_12874_GTYA22004,K B SHAH AND CO,0,1,0,0,0,25,CN Exceeds
2024-11-07,2024-11-20,PR201008610,DN201006618,404_13902_N29FL22017,SHRIJI DISTRIBUTORS,3,9,3,3,0,6,CN Exceeds
2024-11-14,,PR201008711,,404_13902_N29FL22017,SHRIJI DISTRIBUTORS,9,0,6,6,3,0,PN Exceeds
2024-12-17,,PR201009189,,380_9743_GOTR220007,MAYUR MEDICAL AGENCY PRIVATE LIMITED,2,0,2,0,2,0,PN Exceeds
2024-10-06,,PR201008180,,375_11370_GYD032002AK,MAHENDRA MEDICINES,1,0,1,0,1,0,PN Exceeds
2024-10-06,,PR201008156,,341_3107_GDAM22002,DHRUVI PHARMA PVT LTD,4,0,4,0,4,0,PN Exceeds
,2024-09-13,,DN201005938,371_7754_GMB22008A,K.CHIMANLAL  CO,0,2,0,2,0,2,CN Exceeds
,2024-09-01,,DN201005463,388_8199_BA22490,PHARMA DISTRIBUTOR,0,1,0,1,0,1,CN Exceeds
,2024-09-01,,DN201005468,388_8199_BA22490,PHARMA DISTRIBUTOR,0,2,0,2,0,2,CN Exceeds
2024-12-06,,PR201008983,,404_23734_K2401380,SHRIJI DISTRIBUTORS,2,0,2,0,2,0,PN Exceeds
2024-10-10,2024-11-08,PR201008261,DN201006406,370_17754_22S2GTD104,K B SHAH AND CO,3,3,3,3,0,0,Exact Match
2024-12-12,2024-11-20,PR201009089,DN201006579,386_4751_2283J005,PARAS DISTRIBUTORS,1,1,1,1,0,0,Exact Match
2024-10-06,2024-10-11,PR201008175,DN201006219,370_8657_B5AEV079,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-11-14,,PR201008659,,369_9813_V2202359,K S PHARMA,8,0,8,0,8,0,PN Exceeds
,2024-11-25,,DN201006627,404_4102_2KX1J026,SHRIJI DISTRIBUTORS,0,3,0,3,0,3,CN Exceeds
2024-11-14,2024-11-19,PR201008695,DN201006526,399_1531_EMV221823B,SHAH KOTHARI BROS,3,3,3,3,0,0,Exact Match
2024-11-16,2024-11-30,PR201008788,DN201006568,399_1531_EMV221823B,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
2024-12-12,,PR201009050,,356_8392_PXA0007,ATUL MEDICAL AGENCY,1,0,1,0,1,0,PN Exceeds
2024-10-06,2024-11-20,PR201008161,DN201006507,356_5104_TLJ0105,ATUL MEDICAL AGENCY,1,4,1,1,0,3,CN Exceeds
2024-10-10,,PR201008253,,356_5104_TLJ0105,ATUL MEDICAL AGENCY,2,0,2,2,0,1,CN Exceeds
2024-10-23,,PR201008405,,356_5104_TLJ0105,ATUL MEDICAL AGENCY,1,0,1,1,0,0,Exact Match
2024-11-14,2024-11-19,PR201008670,DN301006769,370_15925_A0FZV050,K B SHAH AND CO,2,2,2,2,0,0,Exact Match
2024-12-12,,PR201009060,,370_8110_GT01773,K B SHAH AND CO,1,0,1,0,1,0,PN Exceeds
2024-10-08,2024-10-08,PR201008229,DN201005678,371_18132_JUGD2302,K.CHIMANLAL  CO,1,1,1,1,0,0,Exact Match
2024-11-14,2024-12-09,PR201008718,DN301006780,413_15359_GTC2344B,UNITY AGENCY,7,6,6,6,1,0,PN Exceeds
,2024-09-07,,DN201005196,356_6491_C22IRH30028,ATUL MEDICAL AGENCY,0,74,0,74,0,74,CN Exceeds
,2024-09-09,,DN201005199,356_6491_C22IRH30028,ATUL MEDICAL AGENCY,0,6,0,6,0,6,CN Exceeds
,2024-09-12,,DN201005543,356_6491_C22IRH30028,ATUL MEDICAL AGENCY,0,16,0,16,0,16,CN Exceeds
2024-11-06,2024-11-20,PR201008539,DN201006507,356_18398_E2203664,ATUL MEDICAL AGENCY,1,1,1,1,0,0,Exact Match
2024-12-03,2024-12-03,PR201008961,DN201006375,375_9752_BEZ1071,MAHENDRA MEDICINES,2,2,2,2,0,0,Exact Match
2024-11-06,2024-11-20,PR201008549,DN201006367,378_15522_2LB9J042,MAHESH MEDICAL STORES,2,2,2,2,0,0,Exact Match
2024-10-10,2024-11-20,PR201008281,DN201006577,386_15537_A22060,PARAS DISTRIBUTORS,2,2,2,2,0,0,Exact Match
2024-11-16,2024-11-19,PR201008771,DN301006674,370_19986_BUA0034,K B SHAH AND CO,6,6,6,6,0,0,Exact Match
,2024-11-17,,DN201006443,357_5966_CEY1155,DHRUVI HEALTHCARE PVT LTD,0,1,0,1,0,1,CN Exceeds
2024-10-03,2024-10-03,PR201008026,DN201005616,371_13787_12T24006,K.CHIMANLAL  CO,3,3,3,3,0,0,Exact Match
2024-11-14,,PR201008704,,399_7568_LGR061C,SHAH KOTHARI BROS,1,0,1,0,1,0,PN Exceeds
2024-11-06,,PR201008559,,400_7211_LBB21008,SHAH MEDICAL STORE,1,0,1,0,1,0,PN Exceeds
2024-11-14,2024-11-20,PR201008682,DN201006581,386_8113_CR0052L,PARAS DISTRIBUTORS,1,1,1,1,0,0,Exact Match
2024-12-12,2024-12-18,PR201009067,DN301006923,370_6328_BEZ1011,K B SHAH AND CO,2,2,2,2,0,0,Exact Match
2024-11-16,2024-11-16,PR201008806,DN201006122,370_17752_F4HPW001,K B SHAH AND CO,3,3,3,3,0,0,Exact Match
2024-10-24,2024-10-24,PR201008458,DN201005858,370_16078_AOMSV296,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
,2024-09-01,,DN201005468,388_11681_220910719,PHARMA DISTRIBUTOR,0,3,0,3,0,3,CN Exceeds
,2024-10-01,,DN201005998,388_11681_220910719,PHARMA DISTRIBUTOR,0,4,0,4,0,4,CN Exceeds
2024-10-06,2024-10-15,PR201008177,DN201006340,370_18203_52043MN2,K B SHAH AND CO,2,2,2,2,0,0,Exact Match
2024-12-06,2025-01-17,PR201008986,DN301006916,386_19447_AN3007,PARAS DISTRIBUTORS,1,1,1,1,0,0,Exact Match
2024-12-17,,PR201009200,,399_2844_MQ001,SHAH KOTHARI BROS,3,0,3,0,3,0,PN Exceeds
2024-12-12,,PR201009093,,388_10130_22442054,PHARMA DISTRIBUTOR,1,0,1,0,1,0,PN Exceeds
2024-10-23,2024-10-23,PR201008446,DN201005823,401_10499_P1502403,SHARDA MEDICAL AGENCY (E),4,4,4,4,0,0,Exact Match
2024-11-23,2024-11-25,PR201008900,DN201006194,407_13708_I403214,SHRIJI PHARMA,2,2,2,2,0,0,Exact Match
2024-12-17,,PR201009200,,399_1715_BI54,SHAH KOTHARI BROS,1,0,1,0,1,0,PN Exceeds
2024-12-12,,PR201009087,,386_6676_776SD2308F,PARAS DISTRIBUTORS,2,0,2,0,2,0,PN Exceeds
2024-12-12,,PR201009102,,399_12446_GSPB22001,SHAH KOTHARI BROS,2,0,2,0,2,0,PN Exceeds
2024-10-10,2024-10-11,PR201008269,DN201006294,370_11089_GR623051,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-10-23,2024-11-08,PR201008417,DN201006591,370_11089_GR623051,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-11-07,2024-11-15,PR201008580,DN201006635,370_11089_GR623051,K B SHAH AND CO,2,2,2,2,0,0,Exact Match
2024-11-14,2024-11-19,PR201008665,DN301006740,370_5873_APM22101,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
,2024-10-05,,DN201006199,399_6585_GTD2160A,SHAH KOTHARI BROS,0,1,0,1,0,1,CN Exceeds
,2024-09-16,,DN301006827,369_14240_Z237,K S PHARMA,0,1,0,1,0,1,CN Exceeds
2024-12-12,,PR201009121,,404_2519_2O44J002,SHRIJI DISTRIBUTORS,4,0,4,0,4,0,PN Exceeds
2024-11-06,2024-11-27,PR201008556,DN201006536,399_557_28023868,SHAH KOTHARI BROS,7,7,7,7,0,0,Exact Match
2024-10-10,2024-10-12,PR201008296,DN201006206,399_14683_SID1234A,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
2024-10-23,2024-11-28,PR201008432,DN201006551,399_14683_SID1234A,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
2024-10-23,,PR201008402,,341_9760_GT12872,DHRUVI PHARMA PVT LTD,1,0,1,0,1,0,PN Exceeds
,2024-11-19,,DN201006186,322_13628_BEY1326,AHMEDABAD MEDICAL CORPORATION,0,3,0,3,0,3,CN Exceeds
,2024-09-10,,DN201005811,370_15763_BRITB2026D,K B SHAH AND CO,0,2,0,2,0,2,CN Exceeds
2024-11-07,2024-11-15,PR201008580,DN201006635,370_14179_382L002,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-12-18,,PR201009229,,370_11691_FHA0282,K B SHAH AND CO,1,0,1,0,1,0,PN Exceeds
2024-12-26,,PR201009323,,370_11691_FHA0282,K B SHAH AND CO,1,0,1,0,1,0,PN Exceeds
,2025-01-03,,DN301006725,427_20052_UKSG273,ADRET RETAIL PRIVATE LIMITED,0,12,0,12,0,12,CN Exceeds
2024-12-12,,PR201009110,,399_12822_EL220059,SHAH KOTHARI BROS,2,0,2,0,2,0,PN Exceeds
2024-10-06,2024-10-08,PR201008186,DN201006574,386_6050_G2191,PARAS DISTRIBUTORS,2,2,2,2,0,0,Exact Match
2024-11-14,2024-11-20,PR201008684,DN201006583,386_6050_G2191,PARAS DISTRIBUTORS,2,2,2,2,0,0,Exact Match
2024-12-13,2024-12-13,PR201009145,DN201006476,417_8968_NZA23014,VPD MEDI INDIA PRIVATE LIMITED,17,17,17,17,0,0,Exact Match
2024-12-27,2024-12-28,PR201009340,DN201006639,370_20882_SBT1782,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-10-10,2024-10-12,PR201008295,DN201006224,399_8210_SID2944A,SHAH KOTHARI BROS,3,3,3,3,0,0,Exact Match
,2024-09-11,,DN201005426,424_5113_HC6733,MONO PHARMACARE LIMITED,0,1,0,1,0,1,CN Exceeds
,2024-09-16,,DN201005425,424_5113_HC6733,MONO PHARMACARE LIMITED,0,1,0,1,0,1,CN Exceeds
,2024-09-17,,DN201005474,424_5113_HC6733,MONO PHARMACARE LIMITED,0,1,0,1,0,1,CN Exceeds
,2024-09-18,,DN201005591,424_5113_HC6733,MONO PHARMACARE LIMITED,0,2,0,2,0,2,CN Exceeds
2024-11-07,2024-11-20,PR201008610,DN201006616,404_7663_C2WBM22,SHRIJI DISTRIBUTORS,1,3,1,1,0,2,CN Exceeds
2024-11-14,,PR201008712,,404_7663_C2WBM22,SHRIJI DISTRIBUTORS,3,0,2,2,1,0,PN Exceeds
,2024-10-02,,DN201006135,370_10007_22070049,K B SHAH AND CO,0,2,0,2,0,2,CN Exceeds
,2024-09-16,,DN201005620,407_14074_410944D7,SHRIJI PHARMA,0,2,0,2,0,2,CN Exceeds
2024-12-12,,PR201009106,,399_6583_SID3384A,SHAH KOTHARI BROS,1,0,1,0,1,0,PN Exceeds
,2024-10-11,,DN201006295,370_19764_AX2002,K B SHAH AND CO,0,2,0,2,0,2,CN Exceeds
2024-12-06,2024-12-24,PR201008979,DN301006779,357_18365_GT23770A,DHRUVI HEALTHCARE PVT LTD,1,1,1,1,0,0,Exact Match
,2025-01-07,,DN301006804,397_6103_GPE022001BH,SANJIVANI MEDICINES PRIVATE LIMITED,0,1,0,1,0,1,CN Exceeds
2024-12-12,,PR201009063,,370_5747_T1ABW002,K B SHAH AND CO,3,0,3,0,3,0,PN Exceeds
2024-11-14,2024-11-22,PR201008704,DN201006533,399_7488_8FY8H016,SHAH KOTHARI BROS,4,4,4,4,0,0,Exact Match
2024-12-12,,PR201009106,,399_7488_8FY8H016,SHAH KOTHARI BROS,1,0,0,0,1,0,PN Exceeds
2024-12-26,,PR201009314,,370_9468_B12W062,K B SHAH AND CO,4,0,4,0,4,0,PN Exceeds
2024-10-19,2024-10-21,PR201008378,DN201005786,399_16116_4BA1580,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
2024-11-14,2024-11-19,PR201008664,DN301006775,370_2130_2212005,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-11-20,2024-12-18,PR201008850,DN301006922,370_2130_2212005,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-12-12,,PR201009063,,370_2130_2212005,K B SHAH AND CO,1,0,0,0,1,0,PN Exceeds
2024-11-04,2024-11-04,PR201008530,DN201006016,400_15727_N2300171,SHAH MEDICAL STORE,4,4,4,4,0,0,Exact Match
2024-11-05,2024-11-05,PR201008532,DN201006021,400_15727_N2300171,SHAH MEDICAL STORE,2,2,2,2,0,0,Exact Match
2024-12-18,,PR201009277,,413_5718_V4FZW001,UNITY AGENCY,1,0,1,0,1,0,PN Exceeds
,2024-09-11,,DN201005794,399_18661_H2HQV009,SHAH KOTHARI BROS,0,3,0,3,0,3,CN Exceeds
,2024-09-13,,DN201005834,399_18661_H2HQV009,SHAH KOTHARI BROS,0,1,0,1,0,1,CN Exceeds
2024-12-12,,PR201009102,,399_12880_TAM230102,SHAH KOTHARI BROS,1,0,1,0,1,0,PN Exceeds
2024-10-10,2024-10-17,PR201008312,DN201006068,407_4993_N2103237,SHRIJI PHARMA,5,7,5,5,0,2,CN Exceeds
2024-11-07,2024-11-15,PR201008583,DN201006651,370_3378_372101969,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-12-06,,PR201008993,,356_26875_JKKD24005,ATUL MEDICAL AGENCY,9,0,9,0,9,0,PN Exceeds
2024-12-12,,PR201009102,,399_292_A204132,SHAH KOTHARI BROS,4,0,4,0,4,0,PN Exceeds
2024-10-23,,PR201008417,,370_15220_0530E35,K B SHAH AND CO,5,0,5,0,5,0,PN Exceeds
2024-12-28,,PR201009351,,399_13675_2DD7J017,SHAH KOTHARI BROS,3,0,3,0,3,0,PN Exceeds
2024-10-29,2024-10-29,PR201008502,DN201005976,400_14837_QY10204,SHAH MEDICAL STORE,4,4,4,4,0,0,Exact Match
2024-12-12,,PR201009073,,370_19349_N7AHW001,K B SHAH AND CO,6,0,6,0,6,0,PN Exceeds
2024-12-12,,PR201009061,,370_9700_A6BQW002,K B SHAH AND CO,2,0,2,0,2,0,PN Exceeds
2024-12-17,,PR201009180,,370_9700_A6BQW002,K B SHAH AND CO,1,0,1,0,1,0,PN Exceeds
2024-10-10,2024-10-01,PR201008285,DN201005981,388_11682_221010803,PHARMA DISTRIBUTOR,1,1,1,1,0,0,Exact Match
,2024-10-01,,DN201005980,388_11682_221010803,PHARMA DISTRIBUTOR,0,3,0,0,0,3,CN Exceeds
,2024-12-01,,DN301006683,388_11682_221010803,PHARMA DISTRIBUTOR,0,1,0,0,0,4,CN Exceeds
,2025-01-09,,DN301006795,370_28212_4M90810,K B SHAH AND CO,0,53,0,53,0,53,CN Exceeds
2024-10-10,2024-11-25,PR201008309,DN201006628,404_6262_FJZ0045,SHRIJI DISTRIBUTORS,1,1,1,1,0,0,Exact Match
2024-11-14,2024-11-20,PR201008679,DN201006365,378_18800_EMV221595,MAHESH MEDICAL STORES,2,2,2,2,0,0,Exact Match
2024-12-12,,PR201009063,,370_3951_Z05CV23001,K B SHAH AND CO,1,0,1,0,1,0,PN Exceeds
2024-12-12,,PR201009122,,404_17277_OO15,SHRIJI DISTRIBUTORS,1,0,1,0,1,0,PN Exceeds
2024-10-06,2024-10-15,PR201008166,DN201006332,370_1830_211211180,K B SHAH AND CO,1,2,1,1,0,1,CN Exceeds
2024-11-14,,PR201008661,,370_1830_211211180,K B SHAH AND CO,3,0,1,1,2,0,PN Exceeds
2024-10-04,2024-11-07,PR201008098,DN201006030,370_12447_ASPA24001,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-10-23,2024-11-28,PR201008432,DN201006551,399_4733_SID0968A,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
2024-10-06,2024-10-09,PR201008202,DN201006202,399_3090_SRD2222,SHAH KOTHARI BROS,20,20,20,20,0,0,Exact Match
2024-10-10,2024-10-11,PR201008265,DN201006331,370_2662_A2ABV041,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-12-12,2024-12-12,PR201009132,DN201006459,357_13127_E2303117,DHRUVI HEALTHCARE PVT LTD,2,2,2,2,0,0,Exact Match
2024-12-06,,PR201008983,,404_18514_2NU5K001,SHRIJI DISTRIBUTORS,3,0,3,0,3,0,PN Exceeds
2024-11-14,2024-11-15,PR201008675,DN201006636,370_8426_B90230,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
,2024-09-14,,DN201006056,386_12677_WNJ0027,PARAS DISTRIBUTORS,0,1,0,1,0,1,CN Exceeds
,2024-09-14,,DN201006058,386_12677_WNJ0027,PARAS DISTRIBUTORS,0,1,0,1,0,1,CN Exceeds
2024-11-07,2024-11-15,PR201008584,DN201006652,370_19668_XDS010,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
,2024-12-20,,DN301006720,357_15183_ZFT23001,DHRUVI HEALTHCARE PVT LTD,0,6,0,6,0,6,CN Exceeds
,2025-01-16,,DN301006865,396_9631_23110008,S S HEALTHCARE,0,1,0,1,0,1,CN Exceeds
,2024-09-01,,DN201005565,400_1478_G64A,SHAH MEDICAL STORE,0,1,0,1,0,1,CN Exceeds
,2024-09-01,,DN201005567,400_1478_G64A,SHAH MEDICAL STORE,0,1,0,1,0,1,CN Exceeds
,2024-09-20,,DN201006083,404_5962_CEY1120,SHRIJI DISTRIBUTORS,0,1,0,1,0,1,CN Exceeds
2024-10-10,2024-09-10,PR201008263,DN201005766,370_12874_GTYA22006,K B SHAH AND CO,2,1,1,1,1,0,PN Exceeds
2024-11-07,2024-10-11,PR201008581,DN201006197,370_12874_GTYA22006,K B SHAH AND CO,4,2,2,2,3,0,PN Exceeds
,2024-11-19,,DN301006788,370_12874_GTYA22006,K B SHAH AND CO,0,4,3,3,0,1,CN Exceeds
2024-12-06,2024-12-24,PR201008979,DN301006779,357_17278_GFMFS3006,DHRUVI HEALTHCARE PVT LTD,3,3,3,3,0,0,Exact Match
2024-12-12,2024-12-16,PR201009126,DN301006845,407_2691_010E2301,SHRIJI PHARMA,1,3,1,1,0,2,CN Exceeds
,2024-09-02,,DN201005484,359_10785_H113,D K PHARMA,0,1,0,1,0,1,CN Exceeds
2024-12-06,,PR201008991,,371_1936_CM4005,K.CHIMANLAL  CO,1,0,1,0,1,0,PN Exceeds
2024-12-17,,PR201009192,,388_8532_AFB23062,PHARMA DISTRIBUTOR,2,0,2,0,2,0,PN Exceeds
2024-11-14,2024-11-15,PR201008720,DN201006345,424_9143_A08932306,MONO PHARMACARE LIMITED,8,8,8,8,0,0,Exact Match
2024-12-18,,PR201009230,,370_5317_SZA0002,K B SHAH AND CO,1,0,1,0,1,0,PN Exceeds
2024-12-06,2024-12-09,PR201008981,DN301006847,407_11374_KRA82308A,SHRIJI PHARMA,1,1,1,1,0,0,Exact Match
2024-10-04,2024-11-07,PR201008097,DN201006031,370_7456_Z05CD22004,K B SHAH AND CO,10,10,10,10,0,0,Exact Match
2024-12-17,,PR201009196,,399_12103_2FZ7J001,SHAH KOTHARI BROS,1,0,1,0,1,0,PN Exceeds
,2024-11-08,,DN201006598,370_15589_GTD2680,K B SHAH AND CO,0,10,0,10,0,10,CN Exceeds
,2024-11-08,,DN201006591,370_13403_AEH2358,K B SHAH AND CO,0,2,0,2,0,2,CN Exceeds
2024-12-06,2024-12-24,PR201008979,DN301006779,357_16346_2GT22216A,DHRUVI HEALTHCARE PVT LTD,1,1,1,1,0,0,Exact Match
,2024-09-17,,DN201005872,399_6282_H32227,SHAH KOTHARI BROS,0,2,0,2,0,2,CN Exceeds
2024-10-06,2024-10-17,PR201008213,DN201006040,407_6326_OOO3,SHRIJI PHARMA,2,2,2,2,0,0,Exact Match
2024-12-27,,PR201009331,,404_4418_N2200138,SHRIJI DISTRIBUTORS,4,0,4,0,4,0,PN Exceeds
2024-11-20,2024-12-20,PR201008844,DN301006719,357_12932_BQIF2305,DHRUVI HEALTHCARE PVT LTD,1,1,1,1,0,0,Exact Match
2024-10-29,2024-10-29,PR201008494,DN201005965,386_1659_51240167,PARAS DISTRIBUTORS,1,1,1,1,0,0,Exact Match
2024-12-17,,PR201009202,,400_461_AMC23005,SHAH MEDICAL STORE,7,0,7,0,7,0,PN Exceeds
,2024-09-01,,DN201005467,388_5523_22S2HTA831,PHARMA DISTRIBUTOR,0,1,0,1,0,1,CN Exceeds
,2024-09-01,,DN201005463,388_5523_22S2HTA831,PHARMA DISTRIBUTOR,0,1,0,1,0,1,CN Exceeds
,2024-09-16,,DN201005594,357_14187_TBNCA2237,DHRUVI HEALTHCARE PVT LTD,0,15,0,15,0,15,CN Exceeds
2024-12-12,,PR201009084,,378_1234_T230007,MAHESH MEDICAL STORES,2,0,2,0,2,0,PN Exceeds
,2024-09-01,,DN201005566,400_13674_2J79J003,SHAH MEDICAL STORE,0,17,0,17,0,17,CN Exceeds
,2025-01-16,,DN301006865,396_7675_A13522007,S S HEALTHCARE,0,1,0,1,0,1,CN Exceeds
2024-12-12,,PR201009119,,400_9878_ABMD0005,SHAH MEDICAL STORE,15,0,15,0,15,0,PN Exceeds
2024-12-18,,PR201009271,,400_9878_ABMD0005,SHAH MEDICAL STORE,1,0,1,0,1,0,PN Exceeds
,2024-09-19,,DN201005593,357_6288_D562690A,DHRUVI HEALTHCARE PVT LTD,0,7,0,7,0,7,CN Exceeds
2024-10-03,2024-10-18,PR201008029,DN201006248,399_6262_FJA0037,SHAH KOTHARI BROS,2,2,2,2,0,0,Exact Match
,2024-10-15,,DN201006339,370_719_GT12682,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
,2024-09-16,,DN201005594,357_1035_22S2GCA835,DHRUVI HEALTHCARE PVT LTD,0,1,0,1,0,1,CN Exceeds
2024-12-06,2024-12-09,PR201008981,DN301006843,407_19231_CACS0037,SHRIJI PHARMA,2,2,2,2,0,0,Exact Match
2024-12-12,,PR201009088,,386_2375_CHL001C,PARAS DISTRIBUTORS,3,0,3,0,3,0,PN Exceeds
,2025-01-02,,DN301006697,370_19071_U1FZX008,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
2024-10-29,2024-10-30,PR201008507,DN201005985,399_9137_18241850A,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
2024-12-12,2024-12-23,PR201009041,DN301006668,322_598_ASZ1007,AHMEDABAD MEDICAL CORPORATION,1,1,1,1,0,0,Exact Match
2024-10-10,2024-10-17,PR201008311,DN201006065,407_11525_PCH1121,SHRIJI PHARMA,1,1,1,1,0,0,Exact Match
2024-10-23,2024-12-01,PR201008427,DN301006685,388_1792_TT22158,PHARMA DISTRIBUTOR,2,2,2,2,0,0,Exact Match
,2024-09-17,,DN201005887,399_2590_J303411,SHAH KOTHARI BROS,0,4,0,4,0,4,CN Exceeds
,2024-10-12,,DN201006220,370_10473_28023773,K B SHAH AND CO,0,2,0,2,0,2,CN Exceeds
2024-10-06,2024-10-11,PR201008175,DN201006219,370_4727_GT0241L,K B SHAH AND CO,2,2,2,2,0,0,Exact Match
2024-12-12,,PR201009084,,378_13237_HZ123001BH,MAHESH MEDICAL STORES,1,0,1,0,1,0,PN Exceeds
2024-12-17,,PR201009188,,378_13237_HZ123001BH,MAHESH MEDICAL STORES,2,0,2,0,2,0,PN Exceeds
2024-10-10,2024-11-20,PR201008283,DN201006580,386_16383_HMP2145,PARAS DISTRIBUTORS,1,1,1,1,0,0,Exact Match
2024-12-12,,PR201009064,,370_3883_PFOAR55,K B SHAH AND CO,3,0,3,0,3,0,PN Exceeds
,2024-09-16,,DN201005643,407_8828_D220543,SHRIJI PHARMA,0,1,0,1,0,1,CN Exceeds
,2024-09-19,,DN201006096,404_1016_KAJ21007A,SHRIJI DISTRIBUTORS,0,6,0,6,0,6,CN Exceeds
2024-11-16,2024-11-20,PR201008759,DN201006507,356_10699_CD32J007,ATUL MEDICAL AGENCY,3,3,3,3,0,0,Exact Match
2024-12-12,,PR201009106,,399_6582_RLZ0032,SHAH KOTHARI BROS,1,0,1,0,1,0,PN Exceeds
